"10011"	"166"	"19"	"18"	"54"	"23"	"30"	"57"	"72"	"74"	"52"	"55"	"47"	"73"	"94"	"54"	"35"	"100"	"93"	"46"	"91"	"63"	"58"	"93"	"65"	"83"	"90"	"65"	"91"	"65"	"71"	"77"	"94"	"92"	"94"	"90"	"81"	"100"	"75"	"95"	"72"	"65"	"88"	"94"	"74"	"62"	"71"	"95"	"73"	"65"	"76"	"80"	"69"	"69"	"74"	"89"	"82"	"64"	"64"	"91"	"75"	"69"
"10012"	"166"	"37"	"29"	"55"	"4"	"23"	"50"	"2"	"67"	"92"	"45"	"60"	"99"	"76"	"35"	"74"	"48"	"70"	"40"	"43"	"97"	"63"	"91"	"88"	"61"	"64"	"62"	"65"	"69"	"98"	"98"	"62"	"73"	"88"	"78"	"85"	"75"	"79"	"78"	"82"	"73"	"90"	"63"	"87"	"90"	"96"	"99"	"83"	"68"	"81"	"71"	"75"	"78"	"64"	"95"	"94"	"96"	"93"	"64"	"88"	"77"
"10013"	"166"	"1"	"34"	"23"	"76"	"2"	"30"	"16"	"41"	"53"	"89"	"68"	"52"	"67"	"74"	"87"	"57"	"33"	"84"	"93"	"82"	"96"	"88"	"97"	"88"	"82"	"89"	"68"	"100"	"85"	"67"	"76"	"70"	"68"	"71"	"82"	"63"	"97"	"87"	"91"	"78"	"71"	"89"	"64"	"88"	"93"	"93"	"66"	"74"	"73"	"68"	"77"	"97"	"67"	"64"	"76"	"79"	"82"	"100"	"61"	"77"
"10014"	"166"	"24"	"57"	"52"	"55"	"32"	"8"	"56"	"49"	"87"	"99"	"90"	"54"	"78"	"33"	"71"	"36"	"54"	"94"	"38"	"67"	"54"	"88"	"82"	"83"	"99"	"82"	"65"	"95"	"100"	"78"	"69"	"78"	"95"	"77"	"74"	"71"	"73"	"70"	"80"	"98"	"67"	"66"	"64"	"69"	"77"	"74"	"76"	"74"	"61"	"63"	"73"	"90"	"62"	"63"	"72"	"83"	"70"	"74"	"93"	"100"
"10015"	"166"	"31"	"59"	"49"	"64"	"76"	"80"	"65"	"48"	"70"	"99"	"31"	"79"	"71"	"94"	"53"	"91"	"41"	"52"	"42"	"56"	"100"	"83"	"96"	"83"	"80"	"68"	"90"	"76"	"89"	"92"	"74"	"90"	"99"	"97"	"100"	"66"	"92"	"84"	"68"	"80"	"96"	"73"	"71"	"100"	"85"	"85"	"69"	"96"	"89"	"90"	"77"	"85"	"80"	"70"	"82"	"90"	"61"	"93"	"92"	"67"
"10016"	"166"	"63"	"68"	"20"	"25"	"13"	"16"	"38"	"68"	"60"	"86"	"54"	"59"	"79"	"45"	"57"	"92"	"85"	"85"	"40"	"66"	"100"	"68"	"70"	"100"	"96"	"61"	"67"	"83"	"88"	"92"	"91"	"67"	"89"	"79"	"81"	"73"	"65"	"92"	"72"	"79"	"70"	"80"	"97"	"73"	"66"	"78"	"96"	"91"	"95"	"90"	"82"	"63"	"67"	"66"	"100"	"89"	"80"	"75"	"63"	"66"
"10017"	"172"	"42"	"44"	"68"	"61"	"56"	"12"	"24"	"64"	"50"	"52"	"69"	"48"	"44"	"96"	"73"	"44"	"33"	"75"	"32"	"82"	"72"	"96"	"64"	"77"	"64"	"95"	"91"	"74"	"86"	"68"	"74"	"83"	"66"	"78"	"86"	"80"	"64"	"83"	"72"	"91"	"93"	"69"	"98"	"70"	"77"	"89"	"98"	"66"	"94"	"94"	"90"	"81"	"90"	"87"	"62"	"73"	"84"	"64"	"80"	"88"
"10018"	"172"	"3"	"32"	"46"	"78"	"21"	"6"	"62"	"58"	"46"	"86"	"60"	"60"	"86"	"45"	"42"	"93"	"61"	"93"	"59"	"96"	"38"	"65"	"71"	"86"	"81"	"66"	"95"	"97"	"100"	"81"	"94"	"73"	"65"	"63"	"100"	"67"	"63"	"92"	"90"	"90"	"64"	"88"	"94"	"98"	"72"	"86"	"65"	"95"	"87"	"95"	"70"	"75"	"84"	"73"	"69"	"68"	"85"	"61"	"97"	"96"
"10019"	"172"	"36"	"7"	"49"	"45"	"42"	"46"	"40"	"80"	"59"	"84"	"98"	"48"	"88"	"45"	"72"	"31"	"42"	"44"	"43"	"43"	"88"	"71"	"71"	"83"	"70"	"97"	"75"	"76"	"92"	"84"	"70"	"82"	"95"	"73"	"86"	"75"	"64"	"95"	"74"	"90"	"78"	"68"	"79"	"99"	"65"	"61"	"92"	"68"	"73"	"93"	"93"	"82"	"95"	"97"	"69"	"67"	"76"	"87"	"82"	"77"
"10020"	"172"	"49"	"66"	"5"	"6"	"53"	"5"	"68"	"69"	"97"	"64"	"45"	"83"	"81"	"90"	"59"	"61"	"75"	"38"	"96"	"81"	"96"	"77"	"62"	"65"	"91"	"80"	"84"	"96"	"68"	"69"	"64"	"80"	"71"	"64"	"68"	"94"	"71"	"72"	"75"	"70"	"91"	"77"	"99"	"90"	"63"	"71"	"86"	"65"	"73"	"84"	"65"	"90"	"97"	"91"	"79"	"87"	"98"	"97"	"80"	"100"
"10021"	"178"	"9"	"47"	"38"	"56"	"24"	"80"	"9"	"66"	"99"	"60"	"72"	"36"	"37"	"60"	"69"	"59"	"68"	"74"	"76"	"33"	"34"	"79"	"98"	"75"	"67"	"82"	"83"	"82"	"97"	"70"	"93"	"76"	"100"	"99"	"79"	"74"	"91"	"84"	"82"	"94"	"79"	"63"	"86"	"83"	"67"	"87"	"87"	"73"	"99"	"92"	"62"	"86"	"91"	"99"	"78"	"85"	"79"	"80"	"78"	"62"
"10022"	"178"	"48"	"11"	"44"	"16"	"33"	"39"	"4"	"70"	"97"	"88"	"73"	"84"	"40"	"57"	"85"	"60"	"67"	"65"	"85"	"40"	"85"	"61"	"93"	"86"	"91"	"78"	"79"	"99"	"96"	"63"	"92"	"86"	"67"	"73"	"72"	"80"	"94"	"76"	"63"	"90"	"72"	"97"	"95"	"66"	"84"	"100"	"62"	"91"	"87"	"94"	"79"	"97"	"89"	"85"	"72"	"96"	"84"	"68"	"97"	"91"
"10023"	"178"	"11"	"32"	"10"	"35"	"50"	"26"	"28"	"98"	"93"	"71"	"69"	"73"	"75"	"34"	"35"	"42"	"89"	"48"	"92"	"38"	"71"	"66"	"93"	"71"	"86"	"88"	"91"	"71"	"89"	"87"	"74"	"63"	"99"	"74"	"100"	"68"	"73"	"97"	"88"	"100"	"75"	"88"	"81"	"96"	"77"	"87"	"75"	"98"	"64"	"64"	"91"	"92"	"96"	"97"	"82"	"88"	"90"	"65"	"67"	"80"
"10024"	"178"	"10"	"1"	"3"	"40"	"49"	"66"	"80"	"93"	"69"	"48"	"82"	"66"	"37"	"33"	"93"	"72"	"48"	"72"	"97"	"86"	"86"	"77"	"72"	"80"	"76"	"72"	"65"	"94"	"88"	"69"	"99"	"86"	"87"	"89"	"85"	"79"	"77"	"68"	"80"	"67"	"100"	"77"	"82"	"88"	"99"	"70"	"68"	"75"	"90"	"86"	"87"	"78"	"83"	"91"	"94"	"71"	"69"	"82"	"72"	"71"
"10025"	"166"	"47"	"29"	"15"	"66"	"44"	"19"	"19"	"62"	"76"	"86"	"41"	"80"	"70"	"59"	"47"	"68"	"67"	"93"	"33"	"60"	"48"	"76"	"87"	"96"	"93"	"100"	"90"	"84"	"95"	"83"	"81"	"93"	"84"	"61"	"68"	"99"	"77"	"91"	"79"	"66"	"61"	"85"	"82"	"85"	"75"	"70"	"96"	"68"	"92"	"72"	"96"	"92"	"79"	"70"	"82"	"61"	"99"	"100"	"62"	"75"
"10026"	"166"	"20"	"2"	"36"	"58"	"6"	"29"	"33"	"76"	"37"	"74"	"61"	"38"	"80"	"56"	"70"	"74"	"36"	"51"	"92"	"76"	"48"	"86"	"84"	"62"	"85"	"88"	"93"	"81"	"89"	"73"	"73"	"98"	"63"	"91"	"69"	"100"	"67"	"95"	"70"	"78"	"68"	"95"	"65"	"66"	"84"	"93"	"89"	"72"	"87"	"77"	"81"	"80"	"97"	"84"	"86"	"76"	"69"	"70"	"77"	"73"
"10027"	"166"	"47"	"39"	"48"	"22"	"48"	"46"	"27"	"68"	"84"	"63"	"58"	"35"	"74"	"82"	"100"	"41"	"33"	"74"	"64"	"92"	"87"	"68"	"71"	"92"	"91"	"96"	"82"	"96"	"67"	"77"	"76"	"95"	"84"	"77"	"93"	"97"	"99"	"88"	"76"	"91"	"83"	"77"	"90"	"62"	"75"	"75"	"82"	"77"	"81"	"84"	"94"	"69"	"95"	"72"	"62"	"76"	"87"	"100"	"69"	"89"
"10028"	"166"	"56"	"20"	"60"	"76"	"4"	"72"	"19"	"83"	"60"	"36"	"91"	"37"	"48"	"94"	"46"	"59"	"87"	"79"	"55"	"33"	"59"	"62"	"97"	"86"	"94"	"69"	"90"	"83"	"71"	"69"	"74"	"72"	"74"	"91"	"73"	"72"	"100"	"64"	"87"	"99"	"91"	"82"	"78"	"73"	"87"	"61"	"95"	"69"	"67"	"88"	"74"	"69"	"76"	"74"	"96"	"76"	"91"	"96"	"70"	"63"
"10029"	"166"	"34"	"4"	"61"	"80"	"30"	"14"	"68"	"81"	"86"	"69"	"95"	"37"	"73"	"58"	"49"	"59"	"50"	"92"	"92"	"32"	"51"	"80"	"83"	"88"	"90"	"67"	"94"	"98"	"92"	"92"	"63"	"67"	"69"	"76"	"67"	"94"	"73"	"66"	"94"	"69"	"91"	"90"	"62"	"70"	"63"	"97"	"92"	"72"	"92"	"89"	"77"	"73"	"83"	"86"	"90"	"96"	"94"	"62"	"63"	"77"
"10030"	"166"	"8"	"29"	"17"	"55"	"23"	"39"	"59"	"60"	"49"	"87"	"48"	"100"	"42"	"74"	"51"	"75"	"41"	"67"	"43"	"36"	"81"	"91"	"97"	"99"	"65"	"79"	"75"	"81"	"91"	"95"	"64"	"96"	"87"	"87"	"80"	"90"	"61"	"71"	"69"	"98"	"72"	"97"	"98"	"78"	"65"	"90"	"98"	"99"	"72"	"84"	"76"	"70"	"84"	"63"	"61"	"67"	"99"	"93"	"73"	"63"
"10031"	"166"	"64"	"39"	"52"	"11"	"45"	"19"	"20"	"60"	"51"	"89"	"68"	"75"	"61"	"75"	"84"	"55"	"73"	"88"	"72"	"44"	"55"	"85"	"93"	"78"	"80"	"82"	"78"	"77"	"70"	"78"	"89"	"70"	"74"	"74"	"80"	"95"	"70"	"87"	"93"	"81"	"88"	"68"	"81"	"76"	"72"	"74"	"78"	"99"	"85"	"90"	"68"	"90"	"86"	"61"	"73"	"68"	"87"	"80"	"94"	"67"
"10032"	"166"	"20"	"45"	"54"	"14"	"48"	"72"	"50"	"82"	"43"	"75"	"58"	"43"	"55"	"40"	"41"	"66"	"56"	"54"	"40"	"86"	"52"	"87"	"73"	"80"	"98"	"80"	"99"	"84"	"68"	"85"	"76"	"100"	"90"	"62"	"80"	"79"	"88"	"67"	"100"	"65"	"90"	"84"	"85"	"97"	"85"	"85"	"71"	"75"	"96"	"75"	"97"	"76"	"87"	"72"	"75"	"67"	"96"	"82"	"97"	"74"
"10033"	"166"	"43"	"22"	"39"	"53"	"73"	"26"	"41"	"79"	"89"	"55"	"90"	"84"	"97"	"37"	"38"	"70"	"33"	"94"	"75"	"74"	"37"	"76"	"86"	"95"	"75"	"73"	"87"	"74"	"98"	"64"	"61"	"74"	"66"	"66"	"91"	"65"	"72"	"71"	"69"	"83"	"76"	"84"	"63"	"92"	"74"	"70"	"96"	"96"	"93"	"96"	"61"	"80"	"80"	"62"	"99"	"65"	"63"	"62"	"88"	"78"
"10034"	"166"	"62"	"54"	"62"	"36"	"22"	"55"	"25"	"41"	"75"	"53"	"35"	"37"	"72"	"35"	"91"	"47"	"83"	"59"	"61"	"69"	"84"	"76"	"84"	"66"	"81"	"75"	"68"	"94"	"63"	"74"	"98"	"77"	"62"	"68"	"73"	"88"	"98"	"75"	"92"	"91"	"93"	"65"	"66"	"100"	"94"	"100"	"94"	"90"	"71"	"93"	"63"	"78"	"87"	"62"	"85"	"100"	"97"	"65"	"77"	"65"
"10035"	"166"	"50"	"62"	"67"	"71"	"20"	"47"	"6"	"94"	"36"	"69"	"64"	"39"	"82"	"53"	"49"	"48"	"89"	"42"	"37"	"53"	"33"	"62"	"93"	"66"	"71"	"96"	"93"	"97"	"90"	"99"	"82"	"96"	"81"	"81"	"98"	"83"	"63"	"94"	"74"	"70"	"61"	"78"	"94"	"84"	"75"	"76"	"86"	"96"	"79"	"66"	"99"	"65"	"63"	"81"	"89"	"93"	"67"	"79"	"71"	"61"
"10036"	"166"	"4"	"53"	"50"	"26"	"40"	"33"	"69"	"56"	"67"	"51"	"50"	"69"	"62"	"64"	"65"	"77"	"43"	"35"	"57"	"52"	"81"	"90"	"85"	"73"	"92"	"80"	"69"	"84"	"64"	"70"	"79"	"69"	"83"	"67"	"79"	"79"	"74"	"80"	"64"	"99"	"76"	"76"	"61"	"75"	"66"	"84"	"89"	"67"	"66"	"80"	"74"	"73"	"70"	"79"	"94"	"74"	"68"	"81"	"62"	"76"
"10037"	"166"	"46"	"35"	"61"	"40"	"39"	"14"	"67"	"36"	"63"	"37"	"77"	"66"	"56"	"40"	"79"	"53"	"88"	"89"	"97"	"96"	"83"	"81"	"71"	"74"	"100"	"94"	"82"	"71"	"68"	"71"	"88"	"79"	"84"	"64"	"98"	"95"	"93"	"61"	"67"	"81"	"96"	"77"	"100"	"76"	"70"	"95"	"92"	"89"	"89"	"61"	"94"	"63"	"81"	"100"	"93"	"85"	"83"	"91"	"77"	"69"
"10038"	"166"	"6"	"53"	"55"	"78"	"39"	"45"	"33"	"35"	"79"	"96"	"77"	"46"	"47"	"81"	"48"	"61"	"70"	"90"	"54"	"50"	"31"	"68"	"67"	"79"	"96"	"78"	"73"	"61"	"96"	"90"	"76"	"71"	"79"	"83"	"94"	"89"	"66"	"76"	"71"	"94"	"71"	"87"	"63"	"87"	"62"	"65"	"85"	"95"	"92"	"79"	"78"	"86"	"99"	"97"	"76"	"89"	"80"	"66"	"72"	"93"
"10039"	"166"	"7"	"22"	"26"	"78"	"80"	"45"	"31"	"46"	"38"	"55"	"61"	"40"	"37"	"32"	"56"	"67"	"94"	"43"	"57"	"35"	"72"	"80"	"70"	"84"	"66"	"89"	"86"	"81"	"67"	"68"	"84"	"67"	"67"	"68"	"92"	"65"	"88"	"84"	"88"	"92"	"91"	"67"	"93"	"92"	"97"	"90"	"81"	"73"	"73"	"61"	"67"	"85"	"78"	"76"	"76"	"99"	"71"	"64"	"99"	"81"
"10040"	"166"	"3"	"14"	"61"	"13"	"77"	"36"	"17"	"80"	"52"	"98"	"88"	"85"	"82"	"51"	"70"	"86"	"100"	"50"	"33"	"84"	"55"	"78"	"84"	"79"	"71"	"88"	"77"	"97"	"79"	"65"	"90"	"64"	"71"	"83"	"93"	"93"	"61"	"77"	"89"	"84"	"76"	"66"	"77"	"62"	"94"	"85"	"85"	"64"	"100"	"78"	"76"	"87"	"67"	"71"	"78"	"100"	"84"	"86"	"93"	"80"
"10041"	"166"	"13"	"55"	"8"	"12"	"35"	"3"	"79"	"67"	"34"	"71"	"49"	"77"	"85"	"74"	"99"	"43"	"86"	"67"	"88"	"85"	"73"	"78"	"91"	"70"	"94"	"83"	"70"	"95"	"67"	"84"	"72"	"70"	"71"	"76"	"95"	"61"	"83"	"82"	"86"	"90"	"92"	"62"	"84"	"90"	"93"	"76"	"70"	"80"	"91"	"81"	"86"	"65"	"71"	"83"	"78"	"65"	"92"	"87"	"71"	"93"
"10042"	"166"	"69"	"23"	"5"	"1"	"42"	"42"	"11"	"77"	"93"	"59"	"83"	"47"	"67"	"58"	"74"	"73"	"82"	"49"	"83"	"55"	"63"	"73"	"68"	"95"	"96"	"96"	"96"	"66"	"89"	"63"	"85"	"81"	"76"	"69"	"94"	"99"	"65"	"98"	"70"	"96"	"96"	"75"	"62"	"76"	"75"	"77"	"83"	"97"	"74"	"76"	"82"	"66"	"99"	"89"	"64"	"80"	"83"	"73"	"87"	"78"
"10043"	"166"	"52"	"57"	"25"	"67"	"75"	"68"	"61"	"92"	"52"	"53"	"60"	"41"	"64"	"42"	"57"	"84"	"78"	"83"	"60"	"73"	"51"	"91"	"85"	"73"	"91"	"78"	"95"	"97"	"92"	"74"	"85"	"82"	"67"	"83"	"98"	"61"	"74"	"67"	"79"	"72"	"69"	"91"	"95"	"72"	"100"	"100"	"62"	"66"	"71"	"66"	"81"	"98"	"84"	"88"	"81"	"67"	"69"	"83"	"68"	"62"
"10044"	"166"	"13"	"35"	"45"	"36"	"52"	"34"	"45"	"50"	"80"	"59"	"92"	"65"	"85"	"39"	"87"	"95"	"79"	"32"	"62"	"44"	"38"	"84"	"68"	"62"	"67"	"62"	"90"	"62"	"75"	"86"	"67"	"65"	"80"	"85"	"89"	"93"	"68"	"69"	"77"	"74"	"76"	"62"	"68"	"92"	"92"	"78"	"88"	"71"	"98"	"62"	"61"	"67"	"98"	"79"	"91"	"77"	"98"	"89"	"92"	"93"
"10045"	"166"	"17"	"37"	"3"	"37"	"39"	"3"	"75"	"83"	"35"	"35"	"92"	"49"	"54"	"82"	"75"	"32"	"93"	"94"	"94"	"76"	"98"	"61"	"89"	"63"	"84"	"80"	"74"	"70"	"67"	"85"	"82"	"92"	"84"	"97"	"89"	"87"	"92"	"73"	"77"	"92"	"66"	"62"	"68"	"82"	"74"	"86"	"92"	"81"	"85"	"85"	"92"	"99"	"79"	"98"	"99"	"64"	"75"	"99"	"83"	"74"
"10046"	"166"	"16"	"9"	"66"	"43"	"4"	"77"	"75"	"46"	"40"	"59"	"32"	"80"	"35"	"96"	"96"	"99"	"67"	"90"	"79"	"62"	"80"	"92"	"86"	"78"	"84"	"96"	"63"	"98"	"92"	"99"	"76"	"95"	"88"	"98"	"70"	"81"	"80"	"62"	"88"	"83"	"97"	"85"	"72"	"71"	"95"	"77"	"81"	"91"	"85"	"90"	"88"	"61"	"81"	"62"	"88"	"94"	"69"	"78"	"73"	"97"
"10047"	"166"	"65"	"27"	"69"	"29"	"31"	"78"	"63"	"46"	"45"	"98"	"85"	"33"	"95"	"40"	"89"	"86"	"69"	"75"	"32"	"71"	"66"	"88"	"66"	"69"	"79"	"79"	"63"	"63"	"70"	"61"	"61"	"89"	"75"	"61"	"77"	"67"	"97"	"67"	"85"	"63"	"87"	"63"	"97"	"77"	"71"	"83"	"98"	"79"	"83"	"76"	"84"	"94"	"76"	"68"	"95"	"98"	"63"	"75"	"86"	"62"
"10048"	"166"	"9"	"52"	"40"	"10"	"61"	"75"	"32"	"66"	"88"	"62"	"84"	"47"	"33"	"60"	"50"	"83"	"50"	"34"	"33"	"41"	"86"	"61"	"93"	"98"	"93"	"100"	"90"	"89"	"78"	"85"	"73"	"86"	"65"	"90"	"89"	"92"	"80"	"94"	"66"	"65"	"70"	"81"	"72"	"100"	"71"	"66"	"90"	"77"	"84"	"98"	"100"	"97"	"100"	"90"	"76"	"91"	"63"	"66"	"97"	"70"
"10049"	"201"	"13"	"58"	"59"	"8"	"46"	"52"	"71"	"49"	"77"	"39"	"38"	"58"	"69"	"36"	"46"	"48"	"95"	"65"	"41"	"56"	"40"	"77"	"64"	"73"	"65"	"78"	"92"	"96"	"87"	"100"	"63"	"77"	"79"	"77"	"77"	"99"	"92"	"88"	"94"	"99"	"68"	"86"	"85"	"72"	"72"	"76"	"94"	"81"	"67"	"81"	"70"	"66"	"90"	"81"	"69"	"72"	"77"	"78"	"89"	"82"
"10050"	"201"	"31"	"64"	"59"	"22"	"22"	"24"	"42"	"78"	"49"	"37"	"40"	"100"	"72"	"62"	"41"	"73"	"53"	"96"	"98"	"91"	"35"	"79"	"71"	"80"	"94"	"65"	"69"	"74"	"92"	"62"	"63"	"72"	"85"	"74"	"86"	"97"	"99"	"97"	"99"	"70"	"63"	"64"	"97"	"78"	"78"	"100"	"77"	"98"	"78"	"68"	"87"	"78"	"88"	"90"	"82"	"78"	"72"	"97"	"77"	"99"
"10051"	"201"	"31"	"49"	"21"	"31"	"7"	"34"	"52"	"62"	"41"	"31"	"96"	"98"	"71"	"60"	"32"	"43"	"65"	"40"	"94"	"87"	"84"	"62"	"67"	"76"	"62"	"61"	"84"	"63"	"93"	"78"	"73"	"79"	"70"	"100"	"81"	"97"	"79"	"77"	"81"	"85"	"90"	"95"	"73"	"71"	"66"	"88"	"76"	"61"	"62"	"90"	"99"	"93"	"72"	"97"	"83"	"83"	"64"	"94"	"88"	"79"
"10052"	"201"	"11"	"55"	"65"	"78"	"60"	"47"	"63"	"62"	"96"	"73"	"96"	"84"	"85"	"79"	"33"	"56"	"40"	"45"	"54"	"33"	"83"	"65"	"68"	"63"	"86"	"73"	"69"	"85"	"91"	"87"	"83"	"83"	"92"	"92"	"68"	"87"	"94"	"66"	"63"	"85"	"86"	"84"	"63"	"64"	"90"	"73"	"73"	"86"	"86"	"96"	"94"	"87"	"69"	"86"	"86"	"90"	"87"	"91"	"75"	"95"
"10053"	"225"	"58"	"17"	"60"	"10"	"2"	"17"	"48"	"62"	"95"	"44"	"89"	"63"	"89"	"93"	"100"	"93"	"90"	"65"	"62"	"65"	"63"	"72"	"86"	"98"	"63"	"85"	"82"	"98"	"79"	"90"	"67"	"94"	"74"	"99"	"91"	"69"	"99"	"74"	"87"	"100"	"85"	"87"	"75"	"67"	"97"	"65"	"96"	"68"	"69"	"93"	"75"	"98"	"99"	"66"	"96"	"93"	"82"	"73"	"86"	"97"
"10054"	"225"	"60"	"45"	"23"	"80"	"3"	"11"	"60"	"89"	"76"	"48"	"52"	"100"	"47"	"36"	"31"	"61"	"74"	"48"	"61"	"31"	"95"	"65"	"78"	"67"	"97"	"66"	"72"	"78"	"99"	"87"	"77"	"94"	"77"	"63"	"76"	"78"	"76"	"99"	"84"	"69"	"99"	"89"	"97"	"68"	"65"	"90"	"93"	"66"	"96"	"90"	"77"	"72"	"99"	"76"	"61"	"61"	"88"	"93"	"65"	"96"
"10055"	"225"	"46"	"7"	"8"	"46"	"14"	"25"	"9"	"96"	"44"	"71"	"51"	"80"	"68"	"79"	"100"	"60"	"81"	"59"	"47"	"33"	"51"	"79"	"78"	"92"	"99"	"73"	"61"	"92"	"98"	"93"	"80"	"86"	"78"	"81"	"78"	"91"	"62"	"80"	"80"	"71"	"80"	"93"	"87"	"75"	"91"	"66"	"91"	"72"	"93"	"76"	"67"	"75"	"92"	"88"	"93"	"83"	"90"	"61"	"82"	"93"
"10056"	"225"	"59"	"26"	"8"	"58"	"3"	"48"	"51"	"67"	"32"	"43"	"100"	"65"	"45"	"49"	"86"	"59"	"76"	"96"	"68"	"99"	"46"	"81"	"73"	"92"	"97"	"72"	"64"	"96"	"92"	"84"	"94"	"67"	"75"	"89"	"81"	"90"	"63"	"97"	"83"	"67"	"92"	"87"	"88"	"95"	"71"	"66"	"75"	"94"	"91"	"99"	"92"	"80"	"86"	"61"	"96"	"87"	"100"	"99"	"97"	"70"
