"AA"	"10045"	"XNA"	"06:48"	"CLT"	"10:11"
"AA"	"10046"	"CLT"	"11:15"	"XNA"	"12:38"
"AA"	"10047"	"XNA"	"17:20"	"CLT"	"20:43"
"AA"	"10048"	"CLT"	"21:47"	"XNA"	"23:10"
"AA"	"10049"	"XNA"	"07:12"	"LGA"	"11:26"
"AA"	"10050"	"LGA"	"12:30"	"XNA"	"14:44"
"AA"	"10051"	"XNA"	"17:44"	"LGA"	"21:58"
"AA"	"10052"	"LGA"	"23:02"	"XNA"	"01:16"
"AA"	"10053"	"XNA"	"07:36"	"LAX"	"09:11"
"AA"	"10054"	"LAX"	"10:15"	"XNA"	"15:50"
"AA"	"10055"	"XNA"	"18:08"	"LAX"	"19:43"
"AA"	"10056"	"LAX"	"20:47"	"XNA"	"02:22"
"AA"	"10057"	"STL"	"06:00"	"ORD"	"07:20"
"AA"	"10058"	"ORD"	"08:24"	"STL"	"09:44"
"AA"	"10059"	"STL"	"16:32"	"ORD"	"17:52"
"AA"	"10060"	"ORD"	"18:56"	"STL"	"20:16"
"AA"	"10061"	"STL"	"06:12"	"DFW"	"08:09"
"AA"	"10062"	"DFW"	"09:13"	"STL"	"11:10"
"AA"	"10063"	"STL"	"16:44"	"DFW"	"18:41"
"AA"	"10064"	"DFW"	"19:45"	"STL"	"21:42"
"AA"	"10065"	"STL"	"06:24"	"CLT"	"09:24"
"AA"	"10066"	"CLT"	"10:28"	"STL"	"11:28"
"AA"	"10067"	"STL"	"16:56"	"CLT"	"19:56"
"AA"	"10068"	"CLT"	"21:00"	"STL"	"22:00"
"AA"	"10069"	"STL"	"06:36"	"PHL"	"10:19"
"AA"	"10070"	"PHL"	"11:23"	"STL"	"13:06"
"AA"	"10071"	"STL"	"17:08"	"PHL"	"20:51"
"AA"	"10072"	"PHL"	"21:55"	"STL"	"23:38"
"AA"	"10073"	"STL"	"06:48"	"LGA"	"10:38"
"AA"	"10074"	"LGA"	"11:42"	"STL"	"13:32"
"AA"	"10075"	"STL"	"17:20"	"LGA"	"21:10"
"AA"	"10076"	"LGA"	"22:14"	"STL"	"00:04"
"AA"	"10077"	"STL"	"07:00"	"MIA"	"11:07"
"AA"	"10078"	"MIA"	"12:11"	"STL"	"14:18"
"AA"	"10079"	"STL"	"17:32"	"MIA"	"21:39"
"AA"	"10080"	"MIA"	"22:43"	"STL"	"00:50"
"AA"	"10081"	"STL"	"07:12"	"PHX"	"08:37"
"AA"	"10082"	"PHX"	"09:41"	"STL"	"15:06"
"AA"	"10083"	"STL"	"17:44"	"PHX"	"19:09"
"AA"	"10084"	"PHX"	"20:13"	"STL"	"01:38"
"AA"	"10085"	"STL"	"07:24"	"LAX"	"09:20"
"AA"	"10086"	"LAX"	"10:24"	"STL"	"16:20"
"AA"	"10087"	"STL"	"17:56"	"LAX"	"19:52"
"AA"	"10088"	"LAX"	"20:56"	"STL"	"02:52"
"AA"	"10089"	"STL"	"07:36"	"PIT"	"10:33"
"AA"	"10090"	"PIT"	"11:37"	"STL"	"12:34"
"AA"	"10091"	"STL"	"18:08"	"PIT"	"21:05"
"AA"	"10092"	"PIT"	"22:09"	"STL"	"23:06"
"AA"	"10093"	"STL"	"07:48"	"SEA"	"09:55"
"AA"	"10094"	"SEA"	"10:59"	"STL"	"17:06"
"AA"	"10095"	"IPT"	"06:00"	"PHL"	"07:03"
"AA"	"10096"	"PHL"	"08:07"	"IPT"	"09:10"
"AA"	"10097"	"IPT"	"13:01"	"PHL"	"14:04"
"AA"	"10098"	"PHL"	"15:08"	"IPT"	"16:11"
"AA"	"10099"	"IPT"	"20:02"	"PHL"	"21:05"
"AA"	"10100"	"PHL"	"22:09"	"IPT"	"23:12"
"AA"	"10101"	"MHK"	"06:00"	"DFW"	"07:42"
"AA"	"10102"	"DFW"	"08:46"	"MHK"	"10:28"
"AA"	"10103"	"MHK"	"16:32"	"DFW"	"18:14"
"AA"	"10104"	"DFW"	"19:18"	"MHK"	"21:00"
"AA"	"10105"	"MHK"	"07:00"	"ORD"	"08:51"
"AA"	"10106"	"ORD"	"09:55"	"MHK"	"11:46"
"AA"	"10107"	"MHK"	"17:32"	"ORD"	"19:23"
"AA"	"10108"	"ORD"	"20:27"	"MHK"	"22:18"
"AA"	"10109"	"STS"	"06:00"	"LAX"	"07:38"
"AA"	"10110"	"LAX"	"08:42"	"STS"	"10:20"
"AA"	"10111"	"STS"	"16:32"	"LAX"	"18:10"
"AA"	"10112"	"LAX"	"19:14"	"STS"	"20:52"
"AA"	"10113"	"STS"	"07:00"	"SAN"	"08:52"
"AA"	"10114"	"SAN"	"09:56"	"STS"	"11:48"
"AA"	"10115"	"STS"	"17:32"	"SAN"	"19:24"
"AA"	"10116"	"SAN"	"20:28"	"STS"	"22:20"
"AA"	"10117"	"PNS"	"06:00"	"CLT"	"08:49"
"AA"	"10118"	"CLT"	"09:53"	"PNS"	"10:42"
"AA"	"10119"	"PNS"	"16:32"	"CLT"	"19:21"
"AA"	"10120"	"CLT"	"20:25"	"PNS"	"21:14"
"AA"	"10121"	"PNS"	"06:40"	"MIA"	"09:34"
"AA"	"10122"	"MIA"	"10:38"	"PNS"	"11:32"
"AA"	"10123"	"PNS"	"17:12"	"MIA"	"20:06"
"AA"	"10124"	"MIA"	"21:10"	"PNS"	"22:04"
"AA"	"10125"	"PNS"	"07:20"	"DFW"	"09:24"
"AA"	"10126"	"DFW"	"10:28"	"PNS"	"12:32"
"AA"	"10127"	"PNS"	"17:52"	"DFW"	"19:56"
"AA"	"10128"	"DFW"	"21:00"	"PNS"	"23:04"
"AA"	"10129"	"SDF"	"06:00"	"ORD"	"06:23"
"AA"	"10130"	"ORD"	"07:27"	"SDF"	"09:50"
"AA"	"10131"	"SDF"	"16:32"	"ORD"	"16:55"
"AA"	"10132"	"ORD"	"17:59"	"SDF"	"20:22"
"AA"	"10133"	"SDF"	"06:20"	"CLT"	"07:50"
"AA"	"10134"	"CLT"	"08:54"	"SDF"	"10:24"
"AA"	"10135"	"SDF"	"16:52"	"CLT"	"18:22"
"AA"	"10136"	"CLT"	"19:26"	"SDF"	"20:56"
"AA"	"10137"	"SDF"	"06:40"	"PHL"	"08:40"
"AA"	"10138"	"PHL"	"09:44"	"SDF"	"11:44"
"AA"	"10139"	"SDF"	"17:12"	"PHL"	"19:12"
"AA"	"10140"	"PHL"	"20:16"	"SDF"	"22:16"
"AA"	"10141"	"SDF"	"07:00"	"LGA"	"09:11"
"AA"	"10142"	"LGA"	"10:15"	"SDF"	"12:26"
"AA"	"10143"	"SDF"	"17:32"	"LGA"	"19:43"
"AA"	"10144"	"LGA"	"20:47"	"SDF"	"22:58"
"AA"	"10145"	"SDF"	"07:20"	"DFW"	"08:40"
"AA"	"10146"	"DFW"	"09:44"	"SDF"	"13:04"
"AA"	"10147"	"SDF"	"17:52"	"DFW"	"19:12"
"AA"	"10148"	"DFW"	"20:16"	"SDF"	"23:36"
"AA"	"10149"	"SDF"	"07:40"	"MIA"	"10:32"
"AA"	"10150"	"MIA"	"11:36"	"SDF"	"14:28"
"AA"	"10151"	"SDF"	"18:12"	"MIA"	"21:04"
"AA"	"10152"	"MIA"	"22:08"	"SDF"	"01:00"
"AA"	"10153"	"DFW"	"06:00"	"ORD"	"08:42"
"AA"	"10154"	"ORD"	"09:46"	"DFW"	"12:28"
"AA"	"10155"	"DFW"	"16:32"	"ORD"	"19:14"
"AA"	"10156"	"ORD"	"20:18"	"DFW"	"23:00"
"AA"	"10157"	"DFW"	"06:00"	"PHX"	"06:48"
"AA"	"10158"	"PHX"	"07:52"	"DFW"	"12:40"
"AA"	"10159"	"DFW"	"16:32"	"PHX"	"17:20"
"AA"	"10160"	"PHX"	"18:24"	"DFW"	"23:12"
"AA"	"10161"	"DFW"	"06:00"	"CLT"	"09:54"
"AA"	"10162"	"CLT"	"10:58"	"DFW"	"12:52"
"AA"	"10163"	"DFW"	"16:32"	"CLT"	"20:26"
"AA"	"10164"	"CLT"	"21:30"	"DFW"	"23:24"
"AA"	"10165"	"DFW"	"06:00"	"MIA"	"10:12"
"AA"	"10166"	"MIA"	"11:16"	"DFW"	"13:28"
"AA"	"10167"	"DFW"	"16:32"	"MIA"	"20:44"
"AA"	"10168"	"MIA"	"21:48"	"DFW"	"00:00"
"AA"	"10169"	"DFW"	"06:00"	"LAX"	"07:22"
"AA"	"10170"	"LAX"	"08:26"	"DFW"	"13:48"
"AA"	"10171"	"DFW"	"16:32"	"LAX"	"17:54"
"AA"	"10172"	"LAX"	"18:58"	"DFW"	"00:20"
"AA"	"10173"	"DFW"	"06:00"	"PHL"	"10:29"
"AA"	"10174"	"PHL"	"11:33"	"DFW"	"14:02"
"AA"	"10175"	"DFW"	"16:32"	"PHL"	"21:01"
"AA"	"10176"	"PHL"	"22:05"	"DFW"	"00:34"
"AA"	"10177"	"DFW"	"06:00"	"LGA"	"10:37"
"AA"	"10178"	"LGA"	"11:41"	"DFW"	"14:18"
"AA"	"10179"	"DFW"	"16:32"	"LGA"	"21:09"
"AA"	"10180"	"LGA"	"22:13"	"DFW"	"00:50"
"AA"	"10181"	"DFW"	"06:00"	"JFK"	"10:37"
"AA"	"10182"	"JFK"	"11:41"	"DFW"	"14:18"
"AA"	"10183"	"DFW"	"16:32"	"JFK"	"21:09"
"AA"	"10184"	"JFK"	"22:13"	"DFW"	"00:50"
"AA"	"10185"	"DFW"	"06:00"	"ACT"	"06:58"
"AA"	"10186"	"ACT"	"08:02"	"DFW"	"09:00"
"AA"	"10187"	"DFW"	"13:01"	"ACT"	"13:59"
"AA"	"10188"	"ACT"	"15:03"	"DFW"	"16:01"
"AA"	"10189"	"DFW"	"20:02"	"ACT"	"21:00"
"AA"	"10190"	"ACT"	"22:04"	"DFW"	"23:02"
"AA"	"10191"	"DFW"	"06:00"	"TYR"	"07:00"
"AA"	"10192"	"TYR"	"08:04"	"DFW"	"09:04"
"AA"	"10193"	"DFW"	"13:01"	"TYR"	"14:01"
"AA"	"10194"	"TYR"	"15:05"	"DFW"	"16:05"
"AA"	"10195"	"DFW"	"20:02"	"TYR"	"21:02"
"AA"	"10196"	"TYR"	"22:06"	"DFW"	"23:06"
"AA"	"10197"	"DFW"	"06:00"	"SPS"	"07:01"
"AA"	"10198"	"SPS"	"08:05"	"DFW"	"09:06"
"AA"	"10199"	"DFW"	"13:01"	"SPS"	"14:02"
"AA"	"10200"	"SPS"	"15:06"	"DFW"	"16:07"
"AA"	"10201"	"DFW"	"20:02"	"SPS"	"21:03"
"AA"	"10202"	"SPS"	"22:07"	"DFW"	"23:08"
"AA"	"10203"	"DFW"	"06:00"	"GRK"	"07:04"
"AA"	"10204"	"GRK"	"08:08"	"DFW"	"09:12"
"AA"	"10205"	"DFW"	"13:01"	"GRK"	"14:05"
"AA"	"10206"	"GRK"	"15:09"	"DFW"	"16:13"
"AA"	"10207"	"DFW"	"20:02"	"GRK"	"21:06"
"AA"	"10208"	"GRK"	"22:10"	"DFW"	"23:14"
"AA"	"10209"	"DFW"	"06:00"	"GGG"	"07:05"
"AA"	"10210"	"GGG"	"08:09"	"DFW"	"09:14"
"AA"	"10211"	"DFW"	"13:01"	"GGG"	"14:06"
"AA"	"10212"	"GGG"	"15:10"	"DFW"	"16:15"
"AA"	"10213"	"DFW"	"20:02"	"GGG"	"21:07"
"AA"	"10214"	"GGG"	"22:11"	"DFW"	"23:16"
"AA"	"10215"	"DFW"	"06:00"	"LAW"	"07:05"
"AA"	"10216"	"LAW"	"08:09"	"DFW"	"09:14"
"AA"	"10217"	"DFW"	"13:01"	"LAW"	"14:06"
"AA"	"10218"	"LAW"	"15:10"	"DFW"	"16:15"
"AA"	"10219"	"DFW"	"20:02"	"LAW"	"21:07"
"AA"	"10220"	"LAW"	"22:11"	"DFW"	"23:16"
"AA"	"10221"	"DFW"	"06:00"	"ABI"	"07:07"
"AA"	"10222"	"ABI"	"08:11"	"DFW"	"09:18"
"AA"	"10223"	"DFW"	"13:01"	"ABI"	"14:08"
"AA"	"10224"	"ABI"	"15:12"	"DFW"	"16:19"
"AA"	"10225"	"DFW"	"20:02"	"ABI"	"21:09"
"AA"	"10226"	"ABI"	"22:13"	"DFW"	"23:20"
"AA"	"10227"	"DFW"	"06:00"	"CLL"	"07:08"
"AA"	"10228"	"CLL"	"08:12"	"DFW"	"09:20"
"AA"	"10229"	"DFW"	"13:01"	"CLL"	"14:09"
"AA"	"10230"	"CLL"	"15:13"	"DFW"	"16:21"
"AA"	"10231"	"DFW"	"20:02"	"CLL"	"21:10"
"AA"	"10232"	"CLL"	"22:14"	"DFW"	"23:22"
"AA"	"10233"	"DFW"	"06:00"	"OKC"	"07:09"
"AA"	"10234"	"OKC"	"08:13"	"DFW"	"09:22"
"AA"	"10235"	"DFW"	"13:01"	"OKC"	"14:10"
"AA"	"10236"	"OKC"	"15:14"	"DFW"	"16:23"
"AA"	"10237"	"DFW"	"20:02"	"OKC"	"21:11"
"AA"	"10238"	"OKC"	"22:15"	"DFW"	"23:24"
"AA"	"10239"	"DFW"	"06:00"	"TXK"	"07:10"
"AA"	"10240"	"TXK"	"08:14"	"DFW"	"09:24"
"AA"	"10241"	"DFW"	"13:01"	"TXK"	"14:11"
"AA"	"10242"	"TXK"	"15:15"	"DFW"	"16:25"
"AA"	"10243"	"DFW"	"20:02"	"TXK"	"21:12"
"AA"	"10244"	"TXK"	"22:16"	"DFW"	"23:26"
"AA"	"10245"	"DFW"	"06:00"	"SHV"	"07:11"
"AA"	"10246"	"SHV"	"08:15"	"DFW"	"09:26"
"AA"	"10247"	"DFW"	"13:01"	"SHV"	"14:12"
"AA"	"10248"	"SHV"	"15:16"	"DFW"	"16:27"
"AA"	"10249"	"DFW"	"20:02"	"SHV"	"21:13"
"AA"	"10250"	"SHV"	"22:17"	"DFW"	"23:28"
"AA"	"10251"	"DFW"	"06:00"	"AUS"	"07:11"
"AA"	"10252"	"AUS"	"08:15"	"DFW"	"09:26"
"AA"	"10253"	"DFW"	"13:01"	"AUS"	"14:12"
"AA"	"10254"	"AUS"	"15:16"	"DFW"	"16:27"
"AA"	"10255"	"DFW"	"20:02"	"AUS"	"21:13"
"AA"	"10256"	"AUS"	"22:17"	"DFW"	"23:28"
"AA"	"10257"	"DFW"	"06:00"	"IAH"	"07:15"
"AA"	"10258"	"IAH"	"08:19"	"DFW"	"09:34"
"AA"	"10259"	"DFW"	"16:32"	"IAH"	"17:47"
"AA"	"10260"	"IAH"	"18:51"	"DFW"	"20:06"
"AA"	"10261"	"DFW"	"06:00"	"FSM"	"07:16"
"AA"	"10262"	"FSM"	"08:20"	"DFW"	"09:36"
"AA"	"10263"	"DFW"	"16:32"	"FSM"	"17:48"
"AA"	"10264"	"FSM"	"18:52"	"DFW"	"20:08"
"AA"	"10265"	"DFW"	"06:00"	"SJT"	"07:16"
"AA"	"10266"	"SJT"	"08:20"	"DFW"	"09:36"
"AA"	"10267"	"DFW"	"16:32"	"SJT"	"17:48"
"AA"	"10268"	"SJT"	"18:52"	"DFW"	"20:08"
"AA"	"10269"	"DFW"	"06:00"	"TUL"	"07:17"
"AA"	"10270"	"TUL"	"08:21"	"DFW"	"09:38"
"AA"	"10271"	"DFW"	"16:32"	"TUL"	"17:49"
"AA"	"10272"	"TUL"	"18:53"	"DFW"	"20:10"
"AA"	"10273"	"DFW"	"06:00"	"SAT"	"07:18"
"AA"	"10274"	"SAT"	"08:22"	"DFW"	"09:40"
"AA"	"10275"	"DFW"	"16:32"	"SAT"	"17:50"
"AA"	"10276"	"SAT"	"18:54"	"DFW"	"20:12"
"AA"	"10277"	"DFW"	"06:00"	"HOU"	"07:18"
"AA"	"10278"	"HOU"	"08:22"	"DFW"	"09:40"
"AA"	"10279"	"DFW"	"16:32"	"HOU"	"17:50"
"AA"	"10280"	"HOU"	"18:54"	"DFW"	"20:12"
"AA"	"10281"	"DFW"	"06:00"	"BPT"	"07:21"
"AA"	"10282"	"BPT"	"08:25"	"DFW"	"09:46"
"AA"	"10283"	"DFW"	"16:32"	"BPT"	"17:53"
"AA"	"10284"	"BPT"	"18:57"	"DFW"	"20:18"
"AA"	"10285"	"DFW"	"06:00"	"XNA"	"07:23"
"AA"	"10286"	"XNA"	"08:27"	"DFW"	"09:50"
"AA"	"10287"	"DFW"	"16:32"	"XNA"	"17:55"
"AA"	"10288"	"XNA"	"18:59"	"DFW"	"20:22"
"AA"	"10289"	"DFW"	"06:00"	"LBB"	"07:23"
"AA"	"10290"	"LBB"	"08:27"	"DFW"	"09:50"
"AA"	"10291"	"DFW"	"16:32"	"LBB"	"17:55"
"AA"	"10292"	"LBB"	"18:59"	"DFW"	"20:22"
"AA"	"10293"	"DFW"	"06:00"	"AEX"	"07:23"
"AA"	"10294"	"AEX"	"08:27"	"DFW"	"09:50"
"AA"	"10295"	"DFW"	"16:32"	"AEX"	"17:55"
"AA"	"10296"	"AEX"	"18:59"	"DFW"	"20:22"
"AA"	"10297"	"DFW"	"06:00"	"MLU"	"07:24"
"AA"	"10298"	"MLU"	"08:28"	"DFW"	"09:52"
"AA"	"10299"	"DFW"	"16:32"	"MLU"	"17:56"
"AA"	"10300"	"MLU"	"19:00"	"DFW"	"20:24"
"AA"	"10301"	"DFW"	"06:00"	"LCH"	"07:24"
"AA"	"10302"	"LCH"	"08:28"	"DFW"	"09:52"
"AA"	"10303"	"DFW"	"16:32"	"LCH"	"17:56"
"AA"	"10304"	"LCH"	"19:00"	"DFW"	"20:24"
"AA"	"10305"	"DFW"	"06:00"	"LIT"	"07:26"
"AA"	"10306"	"LIT"	"08:30"	"DFW"	"09:56"
"AA"	"10307"	"DFW"	"16:32"	"LIT"	"17:58"
"AA"	"10308"	"LIT"	"19:02"	"DFW"	"20:28"
"AA"	"10309"	"DFW"	"06:00"	"MAF"	"07:26"
"AA"	"10310"	"MAF"	"08:30"	"DFW"	"09:56"
"AA"	"10311"	"DFW"	"16:32"	"MAF"	"17:58"
"AA"	"10312"	"MAF"	"19:02"	"DFW"	"20:28"
"AA"	"10313"	"DFW"	"06:00"	"AMA"	"07:27"
"AA"	"10314"	"AMA"	"08:31"	"DFW"	"09:58"
"AA"	"10315"	"DFW"	"16:32"	"AMA"	"17:59"
"AA"	"10316"	"AMA"	"19:03"	"DFW"	"20:30"
"AA"	"10317"	"DFW"	"06:00"	"JLN"	"07:29"
"AA"	"10318"	"JLN"	"08:33"	"DFW"	"10:02"
"AA"	"10319"	"DFW"	"16:32"	"JLN"	"18:01"
"AA"	"10320"	"JLN"	"19:05"	"DFW"	"20:34"
"AA"	"10321"	"DFW"	"06:00"	"ICT"	"07:29"
"AA"	"10322"	"ICT"	"08:33"	"DFW"	"10:02"
"AA"	"10323"	"DFW"	"16:32"	"ICT"	"18:01"
"AA"	"10324"	"ICT"	"19:05"	"DFW"	"20:34"
"AA"	"10325"	"DFW"	"06:00"	"LFT"	"07:32"
"AA"	"10326"	"LFT"	"08:36"	"DFW"	"10:08"
"AA"	"10327"	"DFW"	"16:32"	"LFT"	"18:04"
"AA"	"10328"	"LFT"	"19:08"	"DFW"	"20:40"
"AA"	"10329"	"DFW"	"06:00"	"CRP"	"07:32"
"AA"	"10330"	"CRP"	"08:36"	"DFW"	"10:08"
"AA"	"10331"	"DFW"	"16:32"	"CRP"	"18:04"
"AA"	"10332"	"CRP"	"19:08"	"DFW"	"20:40"
"AA"	"10333"	"DFW"	"06:00"	"SGF"	"07:33"
"AA"	"10334"	"SGF"	"08:37"	"DFW"	"10:10"
"AA"	"10335"	"DFW"	"16:32"	"SGF"	"18:05"
"AA"	"10336"	"SGF"	"19:09"	"DFW"	"20:42"
"AA"	"10337"	"DFW"	"06:00"	"BTR"	"07:36"
"AA"	"10338"	"BTR"	"08:40"	"DFW"	"10:16"
"AA"	"10339"	"DFW"	"16:32"	"BTR"	"18:08"
"AA"	"10340"	"BTR"	"19:12"	"DFW"	"20:48"
"AA"	"10341"	"DFW"	"06:00"	"LRD"	"07:37"
"AA"	"10342"	"LRD"	"08:41"	"DFW"	"10:18"
"AA"	"10343"	"DFW"	"16:32"	"LRD"	"18:09"
"AA"	"10344"	"LRD"	"19:13"	"DFW"	"20:50"
"AA"	"10345"	"DFW"	"06:00"	"GCK"	"07:38"
"AA"	"10346"	"GCK"	"08:42"	"DFW"	"10:20"
"AA"	"10347"	"DFW"	"16:32"	"GCK"	"18:10"
"AA"	"10348"	"GCK"	"19:14"	"DFW"	"20:52"
"AA"	"10349"	"DFW"	"06:00"	"JAN"	"07:39"
"AA"	"10350"	"JAN"	"08:43"	"DFW"	"10:22"
"AA"	"10351"	"DFW"	"16:32"	"JAN"	"18:11"
"AA"	"10352"	"JAN"	"19:15"	"DFW"	"20:54"
"AA"	"10353"	"DFW"	"06:00"	"MEM"	"07:42"
"AA"	"10354"	"MEM"	"08:46"	"DFW"	"10:28"
"AA"	"10355"	"DFW"	"16:32"	"MEM"	"18:14"
"AA"	"10356"	"MEM"	"19:18"	"DFW"	"21:00"
"AA"	"10357"	"DFW"	"06:00"	"MHK"	"07:42"
"AA"	"10358"	"MHK"	"08:46"	"DFW"	"10:28"
"AA"	"10359"	"DFW"	"16:32"	"MHK"	"18:14"
"AA"	"10360"	"MHK"	"19:18"	"DFW"	"21:00"
"AA"	"10361"	"DFW"	"06:00"	"ROW"	"06:42"
"AA"	"10362"	"ROW"	"07:46"	"DFW"	"10:28"
"AA"	"10363"	"DFW"	"16:32"	"ROW"	"17:14"
"AA"	"10364"	"ROW"	"18:18"	"DFW"	"21:00"
"AA"	"10365"	"DFW"	"06:00"	"MSY"	"07:44"
"AA"	"10366"	"MSY"	"08:48"	"DFW"	"10:32"
"AA"	"10367"	"DFW"	"16:32"	"MSY"	"18:16"
"AA"	"10368"	"MSY"	"19:20"	"DFW"	"21:04"
"AA"	"10369"	"DFW"	"06:00"	"MCI"	"07:46"
"AA"	"10370"	"MCI"	"08:50"	"DFW"	"10:36"
"AA"	"10371"	"DFW"	"16:32"	"MCI"	"18:18"
"AA"	"10372"	"MCI"	"19:22"	"DFW"	"21:08"
"AA"	"10373"	"DFW"	"06:00"	"MFE"	"07:47"
"AA"	"10374"	"MFE"	"08:51"	"DFW"	"10:38"
"AA"	"10375"	"DFW"	"16:32"	"MFE"	"18:19"
"AA"	"10376"	"MFE"	"19:23"	"DFW"	"21:10"
"AA"	"10377"	"DFW"	"06:00"	"BRO"	"07:49"
"AA"	"10378"	"BRO"	"08:53"	"DFW"	"10:42"
"AA"	"10379"	"DFW"	"16:32"	"BRO"	"18:21"
"AA"	"10380"	"BRO"	"19:25"	"DFW"	"21:14"
"AA"	"10381"	"DFW"	"06:00"	"COU"	"07:49"
"AA"	"10382"	"COU"	"08:53"	"DFW"	"10:42"
"AA"	"10383"	"DFW"	"16:32"	"COU"	"18:21"
"AA"	"10384"	"COU"	"19:25"	"DFW"	"21:14"
"AA"	"10385"	"DFW"	"06:00"	"GPT"	"07:50"
"AA"	"10386"	"GPT"	"08:54"	"DFW"	"10:44"
"AA"	"10387"	"DFW"	"16:32"	"GPT"	"18:22"
"AA"	"10388"	"GPT"	"19:26"	"DFW"	"21:16"
"AA"	"10389"	"DFW"	"06:00"	"MOB"	"07:56"
"AA"	"10390"	"MOB"	"09:00"	"DFW"	"10:56"
"AA"	"10391"	"DFW"	"16:32"	"MOB"	"18:28"
"AA"	"10392"	"MOB"	"19:32"	"DFW"	"21:28"
"AA"	"10393"	"DFW"	"06:00"	"SAF"	"06:57"
"AA"	"10394"	"SAF"	"08:01"	"DFW"	"10:58"
"AA"	"10395"	"DFW"	"16:32"	"SAF"	"17:29"
"AA"	"10396"	"SAF"	"18:33"	"DFW"	"21:30"
"AA"	"10397"	"DFW"	"06:00"	"ELP"	"06:57"
"AA"	"10398"	"ELP"	"08:01"	"DFW"	"10:58"
"AA"	"10399"	"DFW"	"16:32"	"ELP"	"17:29"
"AA"	"10400"	"ELP"	"18:33"	"DFW"	"21:30"
"AA"	"10401"	"DFW"	"06:00"	"STL"	"07:57"
"AA"	"10402"	"STL"	"09:01"	"DFW"	"10:58"
"AA"	"10403"	"DFW"	"16:32"	"STL"	"18:29"
"AA"	"10404"	"STL"	"19:33"	"DFW"	"21:30"
"AA"	"10405"	"DFW"	"06:00"	"GRI"	"07:59"
"AA"	"10406"	"GRI"	"09:03"	"DFW"	"11:02"
"AA"	"10407"	"DFW"	"16:32"	"GRI"	"18:31"
"AA"	"10408"	"GRI"	"19:35"	"DFW"	"21:34"
"AA"	"10409"	"DFW"	"06:00"	"ABQ"	"06:59"
"AA"	"10410"	"ABQ"	"08:03"	"DFW"	"11:02"
"AA"	"10411"	"DFW"	"16:32"	"ABQ"	"17:31"
"AA"	"10412"	"ABQ"	"18:35"	"DFW"	"21:34"
"AA"	"10413"	"DFW"	"06:00"	"OMA"	"08:01"
